,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Adamsville,33.520680000000034,-86.81175999999996,Birmingham Museum Of Art,33.5223112839542,-86.81040927908465,Art Museum
1,Adamsville,33.520680000000034,-86.81175999999996,Zoës Kitchen,33.51725341513421,-86.80973908697956,Mediterranean Restaurant
2,Adamsville,33.520680000000034,-86.81175999999996,Edgars Bakery -Financial Center,33.518434195553986,-86.8083925969493,Bakery
3,Adamsville,33.520680000000034,-86.81175999999996,BJCC Arena,33.52392481966669,-86.81306284402812,Music Venue
4,Adamsville,33.520680000000034,-86.81175999999996,Kelly Ingram Park,33.51639720482671,-86.81372880935669,Park
5,Adamsville,33.520680000000034,-86.81175999999996,BJCC Concert Hall,33.525285423016534,-86.81217373786556,Concert Hall
6,Adamsville,33.520680000000034,-86.81175999999996,Birmingham Civil Rights Institute,33.5160825504964,-86.81456382435196,History Museum
7,Adamsville,33.520680000000034,-86.81175999999996,Gus's Hot Dogs,33.5169231587761,-86.80827383847067,Hot Dog Joint
8,Adamsville,33.520680000000034,-86.81175999999996,Linn Park,33.52030795158189,-86.81011593749793,Park
9,Adamsville,33.520680000000034,-86.81175999999996,"Redmont Hotel Birmingham, Curio Collection by Hilton",33.51873398168604,-86.80638484196152,Hotel
10,Adamsville,33.520680000000034,-86.81175999999996,McWane Science Center,33.51529748379671,-86.80855912288476,Science Museum
11,Adamsville,33.520680000000034,-86.81175999999996,Redmont Roof Top,33.51870244102634,-86.80649030643309,Lounge
12,Adamsville,33.520680000000034,-86.81175999999996,Urban Cookhouse,33.51665,-86.810485,New American Restaurant
13,Adamsville,33.520680000000034,-86.81175999999996,Birmingham Children's Theatre,33.52463567866703,-86.81280066228729,Theater
14,Adamsville,33.520680000000034,-86.81175999999996,YMCA Downtown Branch,33.517853079366255,-86.80572321500246,Gym
15,Adamsville,33.520680000000034,-86.81175999999996,Marilyn's Deli & Dogs,33.51940375018656,-86.81283791406067,Diner
16,Adamsville,33.520680000000034,-86.81175999999996,The Lyric Theatre,33.51521027953575,-86.80976283524102,Theater
17,Adamsville,33.520680000000034,-86.81175999999996,The Alabama Theatre,33.51484959273256,-86.8093963041912,Theater
18,Adamsville,33.520680000000034,-86.81175999999996,Eugene's Hot Chicken Restaurant,33.52501313282618,-86.80745379432166,Fried Chicken Joint
19,Adamsville,33.520680000000034,-86.81175999999996,Brick & Tin,33.51597099614839,-86.80666166346934,Sandwich Place
20,Adamsville,33.520680000000034,-86.81175999999996,Texas de Brazil,33.525869265076835,-86.80852512609664,Brazilian Restaurant
21,Adamsville,33.520680000000034,-86.81175999999996,Octane Coffee,33.525761109447714,-86.80801356932528,Coffee Shop
22,Adamsville,33.520680000000034,-86.81175999999996,Shu Shop,33.51554177211445,-86.80878470831725,Ramen Restaurant
23,Adamsville,33.520680000000034,-86.81175999999996,Paramount,33.515535973851264,-86.80639242783484,Bar
24,Adamsville,33.520680000000034,-86.81175999999996,Bistro Two Eighteen,33.5160300408626,-86.80673231782863,French Restaurant
25,Adamsville,33.520680000000034,-86.81175999999996,Trattoria Centrale,33.51569461771275,-86.80641912195172,Italian Restaurant
26,Adamsville,33.520680000000034,-86.81175999999996,Pizitz Food Hall,33.51435719735503,-86.8079838717407,Food Court
27,Adamsville,33.520680000000034,-86.81175999999996,The Westin Birmingham,33.5254378195851,-86.80877208709717,Hotel
28,Adamsville,33.520680000000034,-86.81175999999996,Revelator Coffee,33.515629525549244,-86.80866275024475,Coffee Shop
29,Adamsville,33.520680000000034,-86.81175999999996,Green Acres Cafe,33.51533371621972,-86.81137924300599,Wings Joint
30,Adamsville,33.520680000000034,-86.81175999999996,The Collins Bar,33.51650747769348,-86.80383510954024,Bar
31,Adamsville,33.520680000000034,-86.81175999999996,El Barrio,33.516912739558954,-86.80305315148964,Mexican Restaurant
32,Adamsville,33.520680000000034,-86.81175999999996,Bamboo On 2nd,33.51703166234649,-86.80306376193128,Asian Restaurant
33,Adamsville,33.520680000000034,-86.81175999999996,"Elyton Hotel, Autograph Collection",33.51457242002017,-86.80602550506597,Hotel
34,Adamsville,33.520680000000034,-86.81175999999996,John's City Diner,33.515677030066215,-86.80480218979403,American Restaurant
35,Adamsville,33.520680000000034,-86.81175999999996,Ono Poke,33.514334028616645,-86.80797146845174,Hawaiian Restaurant
36,Adamsville,33.520680000000034,-86.81175999999996,Mugshots,33.525799382658704,-86.80758411712054,Burger Joint
37,Adamsville,33.520680000000034,-86.81175999999996,Cafe Dupont,33.51517389460213,-86.80592106967748,American Restaurant
38,Adamsville,33.520680000000034,-86.81175999999996,The Wine Loft,33.51593253749028,-86.80278929469557,Wine Bar
39,Adamsville,33.520680000000034,-86.81175999999996,The Vault,33.5161104725508,-86.8074960237044,Lounge
40,Adamsville,33.520680000000034,-86.81175999999996,The Essential,33.514375,-86.804551,Café
41,Adamsville,33.520680000000034,-86.81175999999996,The Atomic Bar,33.515184427812386,-86.80378835914564,Cocktail Bar
42,Adamsville,33.520680000000034,-86.81175999999996,Sol's Deli,33.51357937894553,-86.806048995639,Deli / Bodega
43,Adamsville,33.520680000000034,-86.81175999999996,Red Mountain Theatre Company,33.51587619345083,-86.80847270890452,Theater
44,Adamsville,33.520680000000034,-86.81175999999996,The Southern Kitchen and Bar,33.52632922285191,-86.80736817190996,Gastropub
45,Adamsville,33.520680000000034,-86.81175999999996,Plum Bar,33.512814067579974,-86.8101795165439,Lounge
46,Adamsville,33.520680000000034,-86.81175999999996,Fife's Restaurant,33.51951895558912,-86.80248413444369,Southern / Soul Food Restaurant
47,Adamsville,33.520680000000034,-86.81175999999996,Moonshine,33.514584905148354,-86.8060028321589,Speakeasy
48,Adamsville,33.520680000000034,-86.81175999999996,EASTWEST KITCHEN - BAR,33.517727,-86.801989,Asian Restaurant
49,Adamsville,33.520680000000034,-86.81175999999996,Roots and Revelry,33.51307426040908,-86.81026312961852,Cocktail Bar
50,Adamsville,33.520680000000034,-86.81175999999996,Cantina Laredo Birmingham,33.526223399510826,-86.80784534987968,Mexican Restaurant
51,Adamsville,33.520680000000034,-86.81175999999996,Rogue Tavern,33.51781346444433,-86.80166735862709,American Restaurant
52,Adamsville,33.520680000000034,-86.81175999999996,Pale Eddie's Pour House,33.51767042846478,-86.80182836203616,Bar
53,Adamsville,33.520680000000034,-86.81175999999996,Peanut Depot,33.51419205572135,-86.80452485234548,Snack Place
54,Adamsville,33.520680000000034,-86.81175999999996,Pale Eddie's,33.51767610676995,-86.80181708001733,Bar
55,Adamsville,33.520680000000034,-86.81175999999996,Fdsk German Club,33.517813727327486,-86.80156197620992,German Restaurant
56,Adamsville,33.520680000000034,-86.81175999999996,Das haus,33.51786621310058,-86.80152793590213,Beer Garden
57,Adamsville,33.520680000000034,-86.81175999999996,Charter Communications,33.520574385919836,-86.80098295211792,Business Service
58,Adamsville,33.53221000000008,-86.99630999999994,Birmingham Museum Of Art,33.5223112839542,-86.81040927908465,Art Museum
59,Adamsville,33.53221000000008,-86.99630999999994,Zoës Kitchen,33.51725341513421,-86.80973908697956,Mediterranean Restaurant
60,Adamsville,33.53221000000008,-86.99630999999994,Edgars Bakery -Financial Center,33.518434195553986,-86.8083925969493,Bakery
61,Adamsville,33.53221000000008,-86.99630999999994,BJCC Arena,33.52392481966669,-86.81306284402812,Music Venue
62,Adamsville,33.53221000000008,-86.99630999999994,Kelly Ingram Park,33.51639720482671,-86.81372880935669,Park
63,Adamsville,33.53221000000008,-86.99630999999994,BJCC Concert Hall,33.525285423016534,-86.81217373786556,Concert Hall
64,Adamsville,33.53221000000008,-86.99630999999994,Birmingham Civil Rights Institute,33.5160825504964,-86.81456382435196,History Museum
65,Adamsville,33.53221000000008,-86.99630999999994,Gus's Hot Dogs,33.5169231587761,-86.80827383847067,Hot Dog Joint
66,Adamsville,33.53221000000008,-86.99630999999994,Linn Park,33.52030795158189,-86.81011593749793,Park
67,Adamsville,33.53221000000008,-86.99630999999994,"Redmont Hotel Birmingham, Curio Collection by Hilton",33.51873398168604,-86.80638484196152,Hotel
68,Adamsville,33.53221000000008,-86.99630999999994,McWane Science Center,33.51529748379671,-86.80855912288476,Science Museum
69,Adamsville,33.53221000000008,-86.99630999999994,Redmont Roof Top,33.51870244102634,-86.80649030643309,Lounge
70,Adamsville,33.53221000000008,-86.99630999999994,Urban Cookhouse,33.51665,-86.810485,New American Restaurant
71,Adamsville,33.53221000000008,-86.99630999999994,Birmingham Children's Theatre,33.52463567866703,-86.81280066228729,Theater
72,Adamsville,33.53221000000008,-86.99630999999994,YMCA Downtown Branch,33.517853079366255,-86.80572321500246,Gym
73,Adamsville,33.53221000000008,-86.99630999999994,Marilyn's Deli & Dogs,33.51940375018656,-86.81283791406067,Diner
74,Adamsville,33.53221000000008,-86.99630999999994,The Lyric Theatre,33.51521027953575,-86.80976283524102,Theater
75,Adamsville,33.53221000000008,-86.99630999999994,The Alabama Theatre,33.51484959273256,-86.8093963041912,Theater
76,Adamsville,33.53221000000008,-86.99630999999994,Eugene's Hot Chicken Restaurant,33.52501313282618,-86.80745379432166,Fried Chicken Joint
77,Adamsville,33.53221000000008,-86.99630999999994,Brick & Tin,33.51597099614839,-86.80666166346934,Sandwich Place
78,Adamsville,33.53221000000008,-86.99630999999994,Texas de Brazil,33.525869265076835,-86.80852512609664,Brazilian Restaurant
79,Adamsville,33.53221000000008,-86.99630999999994,Octane Coffee,33.525761109447714,-86.80801356932528,Coffee Shop
80,Adamsville,33.53221000000008,-86.99630999999994,Shu Shop,33.51554177211445,-86.80878470831725,Ramen Restaurant
81,Adamsville,33.53221000000008,-86.99630999999994,Paramount,33.515535973851264,-86.80639242783484,Bar
82,Adamsville,33.53221000000008,-86.99630999999994,Bistro Two Eighteen,33.5160300408626,-86.80673231782863,French Restaurant
83,Adamsville,33.53221000000008,-86.99630999999994,Trattoria Centrale,33.51569461771275,-86.80641912195172,Italian Restaurant
84,Adamsville,33.53221000000008,-86.99630999999994,Pizitz Food Hall,33.51435719735503,-86.8079838717407,Food Court
85,Adamsville,33.53221000000008,-86.99630999999994,The Westin Birmingham,33.5254378195851,-86.80877208709717,Hotel
86,Adamsville,33.53221000000008,-86.99630999999994,Revelator Coffee,33.515629525549244,-86.80866275024475,Coffee Shop
87,Adamsville,33.53221000000008,-86.99630999999994,Green Acres Cafe,33.51533371621972,-86.81137924300599,Wings Joint
88,Adamsville,33.53221000000008,-86.99630999999994,The Collins Bar,33.51650747769348,-86.80383510954024,Bar
89,Adamsville,33.53221000000008,-86.99630999999994,El Barrio,33.516912739558954,-86.80305315148964,Mexican Restaurant
90,Adamsville,33.53221000000008,-86.99630999999994,Bamboo On 2nd,33.51703166234649,-86.80306376193128,Asian Restaurant
91,Adamsville,33.53221000000008,-86.99630999999994,"Elyton Hotel, Autograph Collection",33.51457242002017,-86.80602550506597,Hotel
92,Adamsville,33.53221000000008,-86.99630999999994,John's City Diner,33.515677030066215,-86.80480218979403,American Restaurant
93,Adamsville,33.53221000000008,-86.99630999999994,Ono Poke,33.514334028616645,-86.80797146845174,Hawaiian Restaurant
94,Adamsville,33.53221000000008,-86.99630999999994,Mugshots,33.525799382658704,-86.80758411712054,Burger Joint
95,Adamsville,33.53221000000008,-86.99630999999994,Cafe Dupont,33.51517389460213,-86.80592106967748,American Restaurant
96,Adamsville,33.53221000000008,-86.99630999999994,The Wine Loft,33.51593253749028,-86.80278929469557,Wine Bar
97,Adamsville,33.53221000000008,-86.99630999999994,The Vault,33.5161104725508,-86.8074960237044,Lounge
98,Adamsville,33.53221000000008,-86.99630999999994,The Essential,33.514375,-86.804551,Café
99,Adamsville,33.53221000000008,-86.99630999999994,The Atomic Bar,33.515184427812386,-86.80378835914564,Cocktail Bar
100,Adamsville,33.53221000000008,-86.99630999999994,Sol's Deli,33.51357937894553,-86.806048995639,Deli / Bodega
101,Adamsville,33.53221000000008,-86.99630999999994,Red Mountain Theatre Company,33.51587619345083,-86.80847270890452,Theater
102,Adamsville,33.53221000000008,-86.99630999999994,The Southern Kitchen and Bar,33.52632922285191,-86.80736817190996,Gastropub
103,Adamsville,33.53221000000008,-86.99630999999994,Plum Bar,33.512814067579974,-86.8101795165439,Lounge
104,Adamsville,33.53221000000008,-86.99630999999994,Fife's Restaurant,33.51951895558912,-86.80248413444369,Southern / Soul Food Restaurant
105,Adamsville,33.53221000000008,-86.99630999999994,Moonshine,33.514584905148354,-86.8060028321589,Speakeasy
106,Adamsville,33.53221000000008,-86.99630999999994,EASTWEST KITCHEN - BAR,33.517727,-86.801989,Asian Restaurant
107,Adamsville,33.53221000000008,-86.99630999999994,Roots and Revelry,33.51307426040908,-86.81026312961852,Cocktail Bar
108,Adamsville,33.53221000000008,-86.99630999999994,Cantina Laredo Birmingham,33.526223399510826,-86.80784534987968,Mexican Restaurant
109,Adamsville,33.53221000000008,-86.99630999999994,Rogue Tavern,33.51781346444433,-86.80166735862709,American Restaurant
110,Adamsville,33.53221000000008,-86.99630999999994,Pale Eddie's Pour House,33.51767042846478,-86.80182836203616,Bar
111,Adamsville,33.53221000000008,-86.99630999999994,Peanut Depot,33.51419205572135,-86.80452485234548,Snack Place
112,Adamsville,33.53221000000008,-86.99630999999994,Pale Eddie's,33.51767610676995,-86.80181708001733,Bar
113,Adamsville,33.53221000000008,-86.99630999999994,Fdsk German Club,33.517813727327486,-86.80156197620992,German Restaurant
114,Adamsville,33.53221000000008,-86.99630999999994,Das haus,33.51786621310058,-86.80152793590213,Beer Garden
115,Adamsville,33.53221000000008,-86.99630999999994,Charter Communications,33.520574385919836,-86.80098295211792,Business Service
116,Adger,33.469838066241785,-86.97306427774134,Birmingham Museum Of Art,33.5223112839542,-86.81040927908465,Art Museum
117,Adger,33.469838066241785,-86.97306427774134,Zoës Kitchen,33.51725341513421,-86.80973908697956,Mediterranean Restaurant
118,Adger,33.469838066241785,-86.97306427774134,Edgars Bakery -Financial Center,33.518434195553986,-86.8083925969493,Bakery
119,Adger,33.469838066241785,-86.97306427774134,BJCC Arena,33.52392481966669,-86.81306284402812,Music Venue
120,Adger,33.469838066241785,-86.97306427774134,Kelly Ingram Park,33.51639720482671,-86.81372880935669,Park
121,Adger,33.469838066241785,-86.97306427774134,BJCC Concert Hall,33.525285423016534,-86.81217373786556,Concert Hall
122,Adger,33.469838066241785,-86.97306427774134,Birmingham Civil Rights Institute,33.5160825504964,-86.81456382435196,History Museum
123,Adger,33.469838066241785,-86.97306427774134,Gus's Hot Dogs,33.5169231587761,-86.80827383847067,Hot Dog Joint
124,Adger,33.469838066241785,-86.97306427774134,Linn Park,33.52030795158189,-86.81011593749793,Park
125,Adger,33.469838066241785,-86.97306427774134,"Redmont Hotel Birmingham, Curio Collection by Hilton",33.51873398168604,-86.80638484196152,Hotel
126,Adger,33.469838066241785,-86.97306427774134,McWane Science Center,33.51529748379671,-86.80855912288476,Science Museum
127,Adger,33.469838066241785,-86.97306427774134,Redmont Roof Top,33.51870244102634,-86.80649030643309,Lounge
128,Adger,33.469838066241785,-86.97306427774134,Urban Cookhouse,33.51665,-86.810485,New American Restaurant
129,Adger,33.469838066241785,-86.97306427774134,Birmingham Children's Theatre,33.52463567866703,-86.81280066228729,Theater
130,Adger,33.469838066241785,-86.97306427774134,YMCA Downtown Branch,33.517853079366255,-86.80572321500246,Gym
131,Adger,33.469838066241785,-86.97306427774134,Marilyn's Deli & Dogs,33.51940375018656,-86.81283791406067,Diner
132,Adger,33.469838066241785,-86.97306427774134,The Lyric Theatre,33.51521027953575,-86.80976283524102,Theater
133,Adger,33.469838066241785,-86.97306427774134,The Alabama Theatre,33.51484959273256,-86.8093963041912,Theater
134,Adger,33.469838066241785,-86.97306427774134,Eugene's Hot Chicken Restaurant,33.52501313282618,-86.80745379432166,Fried Chicken Joint
135,Adger,33.469838066241785,-86.97306427774134,Brick & Tin,33.51597099614839,-86.80666166346934,Sandwich Place
136,Adger,33.469838066241785,-86.97306427774134,Texas de Brazil,33.525869265076835,-86.80852512609664,Brazilian Restaurant
137,Adger,33.469838066241785,-86.97306427774134,Octane Coffee,33.525761109447714,-86.80801356932528,Coffee Shop
138,Adger,33.469838066241785,-86.97306427774134,Shu Shop,33.51554177211445,-86.80878470831725,Ramen Restaurant
139,Adger,33.469838066241785,-86.97306427774134,Paramount,33.515535973851264,-86.80639242783484,Bar
140,Adger,33.469838066241785,-86.97306427774134,Bistro Two Eighteen,33.5160300408626,-86.80673231782863,French Restaurant
141,Adger,33.469838066241785,-86.97306427774134,Trattoria Centrale,33.51569461771275,-86.80641912195172,Italian Restaurant
142,Adger,33.469838066241785,-86.97306427774134,Pizitz Food Hall,33.51435719735503,-86.8079838717407,Food Court
143,Adger,33.469838066241785,-86.97306427774134,The Westin Birmingham,33.5254378195851,-86.80877208709717,Hotel
144,Adger,33.469838066241785,-86.97306427774134,Revelator Coffee,33.515629525549244,-86.80866275024475,Coffee Shop
145,Adger,33.469838066241785,-86.97306427774134,Green Acres Cafe,33.51533371621972,-86.81137924300599,Wings Joint
146,Adger,33.469838066241785,-86.97306427774134,The Collins Bar,33.51650747769348,-86.80383510954024,Bar
147,Adger,33.469838066241785,-86.97306427774134,El Barrio,33.516912739558954,-86.80305315148964,Mexican Restaurant
148,Adger,33.469838066241785,-86.97306427774134,Bamboo On 2nd,33.51703166234649,-86.80306376193128,Asian Restaurant
149,Adger,33.469838066241785,-86.97306427774134,"Elyton Hotel, Autograph Collection",33.51457242002017,-86.80602550506597,Hotel
150,Adger,33.469838066241785,-86.97306427774134,John's City Diner,33.515677030066215,-86.80480218979403,American Restaurant
151,Adger,33.469838066241785,-86.97306427774134,Ono Poke,33.514334028616645,-86.80797146845174,Hawaiian Restaurant
152,Adger,33.469838066241785,-86.97306427774134,Mugshots,33.525799382658704,-86.80758411712054,Burger Joint
153,Adger,33.469838066241785,-86.97306427774134,Cafe Dupont,33.51517389460213,-86.80592106967748,American Restaurant
154,Adger,33.469838066241785,-86.97306427774134,The Wine Loft,33.51593253749028,-86.80278929469557,Wine Bar
155,Adger,33.469838066241785,-86.97306427774134,The Vault,33.5161104725508,-86.8074960237044,Lounge
156,Adger,33.469838066241785,-86.97306427774134,The Essential,33.514375,-86.804551,Café
157,Adger,33.469838066241785,-86.97306427774134,The Atomic Bar,33.515184427812386,-86.80378835914564,Cocktail Bar
158,Adger,33.469838066241785,-86.97306427774134,Sol's Deli,33.51357937894553,-86.806048995639,Deli / Bodega
159,Adger,33.469838066241785,-86.97306427774134,Red Mountain Theatre Company,33.51587619345083,-86.80847270890452,Theater
160,Adger,33.469838066241785,-86.97306427774134,The Southern Kitchen and Bar,33.52632922285191,-86.80736817190996,Gastropub
161,Adger,33.469838066241785,-86.97306427774134,Plum Bar,33.512814067579974,-86.8101795165439,Lounge
162,Adger,33.469838066241785,-86.97306427774134,Fife's Restaurant,33.51951895558912,-86.80248413444369,Southern / Soul Food Restaurant
163,Adger,33.469838066241785,-86.97306427774134,Moonshine,33.514584905148354,-86.8060028321589,Speakeasy
164,Adger,33.469838066241785,-86.97306427774134,EASTWEST KITCHEN - BAR,33.517727,-86.801989,Asian Restaurant
165,Adger,33.469838066241785,-86.97306427774134,Roots and Revelry,33.51307426040908,-86.81026312961852,Cocktail Bar
166,Adger,33.469838066241785,-86.97306427774134,Cantina Laredo Birmingham,33.526223399510826,-86.80784534987968,Mexican Restaurant
167,Adger,33.469838066241785,-86.97306427774134,Rogue Tavern,33.51781346444433,-86.80166735862709,American Restaurant
168,Adger,33.469838066241785,-86.97306427774134,Pale Eddie's Pour House,33.51767042846478,-86.80182836203616,Bar
169,Adger,33.469838066241785,-86.97306427774134,Peanut Depot,33.51419205572135,-86.80452485234548,Snack Place
170,Adger,33.469838066241785,-86.97306427774134,Pale Eddie's,33.51767610676995,-86.80181708001733,Bar
171,Adger,33.469838066241785,-86.97306427774134,Fdsk German Club,33.517813727327486,-86.80156197620992,German Restaurant
172,Adger,33.469838066241785,-86.97306427774134,Das haus,33.51786621310058,-86.80152793590213,Beer Garden
173,Adger,33.469838066241785,-86.97306427774134,Charter Communications,33.520574385919836,-86.80098295211792,Business Service
174,Adger,33.520680000000034,-86.81175999999996,Birmingham Museum Of Art,33.5223112839542,-86.81040927908465,Art Museum
175,Adger,33.520680000000034,-86.81175999999996,Zoës Kitchen,33.51725341513421,-86.80973908697956,Mediterranean Restaurant
176,Adger,33.520680000000034,-86.81175999999996,Edgars Bakery -Financial Center,33.518434195553986,-86.8083925969493,Bakery
177,Adger,33.520680000000034,-86.81175999999996,BJCC Arena,33.52392481966669,-86.81306284402812,Music Venue
178,Adger,33.520680000000034,-86.81175999999996,Kelly Ingram Park,33.51639720482671,-86.81372880935669,Park
179,Adger,33.520680000000034,-86.81175999999996,BJCC Concert Hall,33.525285423016534,-86.81217373786556,Concert Hall
180,Adger,33.520680000000034,-86.81175999999996,Birmingham Civil Rights Institute,33.5160825504964,-86.81456382435196,History Museum
181,Adger,33.520680000000034,-86.81175999999996,Gus's Hot Dogs,33.5169231587761,-86.80827383847067,Hot Dog Joint
182,Adger,33.520680000000034,-86.81175999999996,Linn Park,33.52030795158189,-86.81011593749793,Park
183,Adger,33.520680000000034,-86.81175999999996,"Redmont Hotel Birmingham, Curio Collection by Hilton",33.51873398168604,-86.80638484196152,Hotel
184,Adger,33.520680000000034,-86.81175999999996,McWane Science Center,33.51529748379671,-86.80855912288476,Science Museum
185,Adger,33.520680000000034,-86.81175999999996,Redmont Roof Top,33.51870244102634,-86.80649030643309,Lounge
186,Adger,33.520680000000034,-86.81175999999996,Urban Cookhouse,33.51665,-86.810485,New American Restaurant
187,Adger,33.520680000000034,-86.81175999999996,Birmingham Children's Theatre,33.52463567866703,-86.81280066228729,Theater
188,Adger,33.520680000000034,-86.81175999999996,YMCA Downtown Branch,33.517853079366255,-86.80572321500246,Gym
189,Adger,33.520680000000034,-86.81175999999996,Marilyn's Deli & Dogs,33.51940375018656,-86.81283791406067,Diner
190,Adger,33.520680000000034,-86.81175999999996,The Lyric Theatre,33.51521027953575,-86.80976283524102,Theater
191,Adger,33.520680000000034,-86.81175999999996,The Alabama Theatre,33.51484959273256,-86.8093963041912,Theater
192,Adger,33.520680000000034,-86.81175999999996,Eugene's Hot Chicken Restaurant,33.52501313282618,-86.80745379432166,Fried Chicken Joint
193,Adger,33.520680000000034,-86.81175999999996,Brick & Tin,33.51597099614839,-86.80666166346934,Sandwich Place
194,Adger,33.520680000000034,-86.81175999999996,Texas de Brazil,33.525869265076835,-86.80852512609664,Brazilian Restaurant
195,Adger,33.520680000000034,-86.81175999999996,Octane Coffee,33.525761109447714,-86.80801356932528,Coffee Shop
196,Adger,33.520680000000034,-86.81175999999996,Shu Shop,33.51554177211445,-86.80878470831725,Ramen Restaurant
197,Adger,33.520680000000034,-86.81175999999996,Paramount,33.515535973851264,-86.80639242783484,Bar
198,Adger,33.520680000000034,-86.81175999999996,Bistro Two Eighteen,33.5160300408626,-86.80673231782863,French Restaurant
199,Adger,33.520680000000034,-86.81175999999996,Trattoria Centrale,33.51569461771275,-86.80641912195172,Italian Restaurant
200,Adger,33.520680000000034,-86.81175999999996,Pizitz Food Hall,33.51435719735503,-86.8079838717407,Food Court
201,Adger,33.520680000000034,-86.81175999999996,The Westin Birmingham,33.5254378195851,-86.80877208709717,Hotel
202,Adger,33.520680000000034,-86.81175999999996,Revelator Coffee,33.515629525549244,-86.80866275024475,Coffee Shop
203,Adger,33.520680000000034,-86.81175999999996,Green Acres Cafe,33.51533371621972,-86.81137924300599,Wings Joint
204,Adger,33.520680000000034,-86.81175999999996,The Collins Bar,33.51650747769348,-86.80383510954024,Bar
205,Adger,33.520680000000034,-86.81175999999996,El Barrio,33.516912739558954,-86.80305315148964,Mexican Restaurant
206,Adger,33.520680000000034,-86.81175999999996,Bamboo On 2nd,33.51703166234649,-86.80306376193128,Asian Restaurant
207,Adger,33.520680000000034,-86.81175999999996,"Elyton Hotel, Autograph Collection",33.51457242002017,-86.80602550506597,Hotel
208,Adger,33.520680000000034,-86.81175999999996,John's City Diner,33.515677030066215,-86.80480218979403,American Restaurant
209,Adger,33.520680000000034,-86.81175999999996,Ono Poke,33.514334028616645,-86.80797146845174,Hawaiian Restaurant
210,Adger,33.520680000000034,-86.81175999999996,Mugshots,33.525799382658704,-86.80758411712054,Burger Joint
211,Adger,33.520680000000034,-86.81175999999996,Cafe Dupont,33.51517389460213,-86.80592106967748,American Restaurant
212,Adger,33.520680000000034,-86.81175999999996,The Wine Loft,33.51593253749028,-86.80278929469557,Wine Bar
213,Adger,33.520680000000034,-86.81175999999996,The Vault,33.5161104725508,-86.8074960237044,Lounge
214,Adger,33.520680000000034,-86.81175999999996,The Essential,33.514375,-86.804551,Café
215,Adger,33.520680000000034,-86.81175999999996,The Atomic Bar,33.515184427812386,-86.80378835914564,Cocktail Bar
216,Adger,33.520680000000034,-86.81175999999996,Sol's Deli,33.51357937894553,-86.806048995639,Deli / Bodega
217,Adger,33.520680000000034,-86.81175999999996,Red Mountain Theatre Company,33.51587619345083,-86.80847270890452,Theater
218,Adger,33.520680000000034,-86.81175999999996,The Southern Kitchen and Bar,33.52632922285191,-86.80736817190996,Gastropub
219,Adger,33.520680000000034,-86.81175999999996,Plum Bar,33.512814067579974,-86.8101795165439,Lounge
220,Adger,33.520680000000034,-86.81175999999996,Fife's Restaurant,33.51951895558912,-86.80248413444369,Southern / Soul Food Restaurant
221,Adger,33.520680000000034,-86.81175999999996,Moonshine,33.514584905148354,-86.8060028321589,Speakeasy
222,Adger,33.520680000000034,-86.81175999999996,EASTWEST KITCHEN - BAR,33.517727,-86.801989,Asian Restaurant
223,Adger,33.520680000000034,-86.81175999999996,Roots and Revelry,33.51307426040908,-86.81026312961852,Cocktail Bar
224,Adger,33.520680000000034,-86.81175999999996,Cantina Laredo Birmingham,33.526223399510826,-86.80784534987968,Mexican Restaurant
225,Adger,33.520680000000034,-86.81175999999996,Rogue Tavern,33.51781346444433,-86.80166735862709,American Restaurant
226,Adger,33.520680000000034,-86.81175999999996,Pale Eddie's Pour House,33.51767042846478,-86.80182836203616,Bar
227,Adger,33.520680000000034,-86.81175999999996,Peanut Depot,33.51419205572135,-86.80452485234548,Snack Place
228,Adger,33.520680000000034,-86.81175999999996,Pale Eddie's,33.51767610676995,-86.80181708001733,Bar
229,Adger,33.520680000000034,-86.81175999999996,Fdsk German Club,33.517813727327486,-86.80156197620992,German Restaurant
230,Adger,33.520680000000034,-86.81175999999996,Das haus,33.51786621310058,-86.80152793590213,Beer Garden
231,Adger,33.520680000000034,-86.81175999999996,Charter Communications,33.520574385919836,-86.80098295211792,Business Service
232,Alabaster,33.520680000000034,-86.81175999999996,Birmingham Museum Of Art,33.5223112839542,-86.81040927908465,Art Museum
233,Alabaster,33.520680000000034,-86.81175999999996,Zoës Kitchen,33.51725341513421,-86.80973908697956,Mediterranean Restaurant
234,Alabaster,33.520680000000034,-86.81175999999996,Edgars Bakery -Financial Center,33.518434195553986,-86.8083925969493,Bakery
235,Alabaster,33.520680000000034,-86.81175999999996,BJCC Arena,33.52392481966669,-86.81306284402812,Music Venue
236,Alabaster,33.520680000000034,-86.81175999999996,Kelly Ingram Park,33.51639720482671,-86.81372880935669,Park
237,Alabaster,33.520680000000034,-86.81175999999996,BJCC Concert Hall,33.525285423016534,-86.81217373786556,Concert Hall
238,Alabaster,33.520680000000034,-86.81175999999996,Birmingham Civil Rights Institute,33.5160825504964,-86.81456382435196,History Museum
239,Alabaster,33.520680000000034,-86.81175999999996,Gus's Hot Dogs,33.5169231587761,-86.80827383847067,Hot Dog Joint
240,Alabaster,33.520680000000034,-86.81175999999996,Linn Park,33.52030795158189,-86.81011593749793,Park
