Zip_Code,City,Price,Latitude,Longitude
35091,Kimberly,248900,33.52068000000003,-86.81175999999994
35091,Kimberly,244900,33.52068000000003,-86.81175999999994
35091,Kimberly,239900,33.52068000000003,-86.81175999999994
35091,Kimberly,239900,33.52068000000003,-86.81175999999994
35091,Kimberly,195000,33.52068000000003,-86.81175999999994
35091,Kimberly,187900,33.52068000000003,-86.81175999999994
35091,Kimberly,165000,33.52068000000003,-86.81175999999994
35091,Kimberly,165000,33.52068000000003,-86.81175999999994
35091,Kimberly,95000,33.52068000000003,-86.81175999999994
35094,Leeds,3250000,33.515555449090165,-86.62182657871548
35094,Moody,1410000,33.515555449090165,-86.62182657871548
35094,Leeds,1140000,33.515555449090165,-86.62182657871548
35094,Leeds,760575,33.515555449090165,-86.62182657871548
35094,Chula Vista,750000,33.515555449090165,-86.62182657871548
35094,Leeds,750000,33.515555449090165,-86.62182657871548
35094,Leeds,599000,33.515555449090165,-86.62182657871548
35094,Leeds,500000,33.515555449090165,-86.62182657871548
35094,Leeds,499900,33.515555449090165,-86.62182657871548
35094,Leeds,450000,33.515555449090165,-86.62182657871548
35094,Leeds,399900,33.515555449090165,-86.62182657871548
35094,Leeds,399900,33.515555449090165,-86.62182657871548
35094,Leeds,375324,33.515555449090165,-86.62182657871548
35094,Leeds,369000,33.515555449090165,-86.62182657871548
35094,Leeds,300000,33.515555449090165,-86.62182657871548
35094,Leeds,299900,33.515555449090165,-86.62182657871548
35094,Leeds,279900,33.515555449090165,-86.62182657871548
35094,Leeds,275000,33.515555449090165,-86.62182657871548
35094,Leeds,269900,33.515555449090165,-86.62182657871548
35094,Leeds,264495,33.515555449090165,-86.62182657871548
35094,Leeds,260000,33.515555449090165,-86.62182657871548
35094,Leeds,259900,33.515555449090165,-86.62182657871548
35094,Leeds,259900,33.515555449090165,-86.62182657871548
35094,Leeds,255000,33.515555449090165,-86.62182657871548
35094,Leeds,255000,33.515555449090165,-86.62182657871548
35094,Leeds,250000,33.515555449090165,-86.62182657871548
35094,Leeds,249000,33.515555449090165,-86.62182657871548
35094,Leeds,239900,33.515555449090165,-86.62182657871548
35094,Leeds,234930,33.515555449090165,-86.62182657871548
35094,Leeds,234900,33.515555449090165,-86.62182657871548
35094,Leeds,229675,33.515555449090165,-86.62182657871548
35094,Leeds,228395,33.515555449090165,-86.62182657871548
35094,Leeds,226190,33.515555449090165,-86.62182657871548
35094,Leeds,224520,33.515555449090165,-86.62182657871548
35094,Leeds,220715,33.515555449090165,-86.62182657871548
35094,Leeds,218950,33.515555449090165,-86.62182657871548
35094,Leeds,218465,33.515555449090165,-86.62182657871548
35094,Leeds,217065,33.515555449090165,-86.62182657871548
35094,Leeds,215935,33.515555449090165,-86.62182657871548
35094,Leeds,215155,33.515555449090165,-86.62182657871548
35094,Leeds,214600,33.515555449090165,-86.62182657871548
35094,Leeds,214595,33.515555449090165,-86.62182657871548
35094,Leeds,212070,33.515555449090165,-86.62182657871548
35094,Leeds,211085,33.515555449090165,-86.62182657871548
35094,Leeds,210690,33.515555449090165,-86.62182657871548
35094,Leeds,209950,33.515555449090165,-86.62182657871548
35094,Leeds,209900,33.515555449090165,-86.62182657871548
35094,Leeds,209610,33.515555449090165,-86.62182657871548
35094,Leeds,209200,33.515555449090165,-86.62182657871548
35094,Leeds,206830,33.515555449090165,-86.62182657871548
35094,Leeds,203545,33.515555449090165,-86.62182657871548
35094,Leeds,201380,33.515555449090165,-86.62182657871548
35094,Leeds,200000,33.515555449090165,-86.62182657871548
35094,Leeds,198950,33.515555449090165,-86.62182657871548
35094,Leeds,194900,33.515555449090165,-86.62182657871548
35094,Leeds,193375,33.515555449090165,-86.62182657871548
35094,Leeds,191370,33.515555449090165,-86.62182657871548
35094,Leeds,190045,33.515555449090165,-86.62182657871548
35094,Leeds,185030,33.515555449090165,-86.62182657871548
35094,Leeds,185000,33.515555449090165,-86.62182657871548
35094,Leeds,184100,33.515555449090165,-86.62182657871548
35094,Leeds,182860,33.515555449090165,-86.62182657871548
35094,Leeds,180000,33.515555449090165,-86.62182657871548
35094,Leeds,175900,33.515555449090165,-86.62182657871548
35094,Leeds,170000,33.515555449090165,-86.62182657871548
35094,Leeds,169900,33.515555449090165,-86.62182657871548
35094,Leeds,169900,33.515555449090165,-86.62182657871548
35094,Leeds,169900,33.515555449090165,-86.62182657871548
35094,Leeds,169900,33.515555449090165,-86.62182657871548
35094,Leeds,164900,33.515555449090165,-86.62182657871548
35094,Leeds,164700,33.515555449090165,-86.62182657871548
35094,Leeds,159900,33.515555449090165,-86.62182657871548
35094,Leeds,159000,33.515555449090165,-86.62182657871548
35094,Leeds,154900,33.515555449090165,-86.62182657871548
35094,Leeds,143000,33.515555449090165,-86.62182657871548
35094,Leeds,134900,33.515555449090165,-86.62182657871548
35094,Moody,134000,33.515555449090165,-86.62182657871548
35094,Leeds,130000,33.515555449090165,-86.62182657871548
35094,Leeds,115000,33.515555449090165,-86.62182657871548
35094,Leeds,110000,33.515555449090165,-86.62182657871548
35094,Leeds,110000,33.515555449090165,-86.62182657871548
35094,Leeds,99900,33.515555449090165,-86.62182657871548
35094,Leeds,99900,33.515555449090165,-86.62182657871548
35094,Leeds,99000,33.515555449090165,-86.62182657871548
35094,Leeds,96900,33.515555449090165,-86.62182657871548
35094,Leeds,94250,33.515555449090165,-86.62182657871548
35094,Leeds,90000,33.515555449090165,-86.62182657871548
35094,Leeds,88200,33.515555449090165,-86.62182657871548
35094,Leeds,75000,33.515555449090165,-86.62182657871548
35094,Leeds,62550,33.515555449090165,-86.62182657871548
35094,Leeds,62550,33.515555449090165,-86.62182657871548
35094,Leeds,59900,33.515555449090165,-86.62182657871548
35094,Leeds,49900,33.515555449090165,-86.62182657871548
35094,Leeds,49500,33.515555449090165,-86.62182657871548
35094,Leeds,39000,33.515555449090165,-86.62182657871548
35094,Leeds,35000,33.515555449090165,-86.62182657871548
35094,Moody,28000,33.515555449090165,-86.62182657871548
35094,Leeds,25000,33.515555449090165,-86.62182657871548
35094,Leeds,23500,33.515555449090165,-86.62182657871548
35097,Locust Fork,204900,33.52068000000003,-86.81175999999994
35097,Locust Fork,155900,33.52068000000003,-86.81175999999994
35097,Locust Fork,79900,33.52068000000003,-86.81175999999994
35097,Locust Fork,65000,33.52068000000003,-86.81175999999994
35097,Locust Fork,49900,33.52068000000003,-86.81175999999994
35097,Locust Fork,27900,33.52068000000003,-86.81175999999994
35111,McCalla,2800000,33.52068000000003,-86.81175999999994
35111,McCalla,1800000,33.52068000000003,-86.81175999999994
35111,Woodstock,1400000,33.52068000000003,-86.81175999999994
35111,McCalla,850000,33.52068000000003,-86.81175999999994
35111,McCalla,750000,33.52068000000003,-86.81175999999994
35111,McCalla,639900,33.52068000000003,-86.81175999999994
35111,Brookwood,550000,33.52068000000003,-86.81175999999994
35111,McCalla,450000,33.52068000000003,-86.81175999999994
35111,McCalla,450000,33.52068000000003,-86.81175999999994
35111,Helena,444900,33.52068000000003,-86.81175999999994
35111,McCalla,440000,33.52068000000003,-86.81175999999994
35111,McCalla,429500,33.52068000000003,-86.81175999999994
35111,McCalla,419900,33.52068000000003,-86.81175999999994
35111,McCalla,419000,33.52068000000003,-86.81175999999994
35111,McCalla,419000,33.52068000000003,-86.81175999999994
35111,McCalla,379900,33.52068000000003,-86.81175999999994
35111,McCalla,378900,33.52068000000003,-86.81175999999994
35111,McCalla,366718,33.52068000000003,-86.81175999999994
35111,McCalla,350000,33.52068000000003,-86.81175999999994
35111,McCalla,349900,33.52068000000003,-86.81175999999994
35111,McCalla,342491,33.52068000000003,-86.81175999999994
35111,McCalla,341517,33.52068000000003,-86.81175999999994
35111,McCalla,331995,33.52068000000003,-86.81175999999994
35111,McCalla,329900,33.52068000000003,-86.81175999999994
