City,Zip_Code,Price
"""Cleveland""",35049,119900
"""Cleveland""",35049,109900
"""Cleveland""",35049,75000
"""Cleveland""",35049,59900
"""Cleveland""",35049,49900
"""Cleveland""",35049,49000
"""Cleveland""",35049,29900
"""Cleveland""",35049,24900
"""Cleveland""",35049,24900
"""Cleveland""",35049,24900
"""Cleveland""",35049,19900
"""Cleveland""",35049,19900
"""Columbiana""",35051,2579000
"""Columbiana""",35051,1295000
"""Alabaster""",35051,1100000
"""Columbiana""",35051,995000
"""Columbiana""",35051,850000
"""Columbiana""",35051,849900
"""Columbiana""",35051,765000
"""Columbiana""",35051,699000
"""Columbiana""",35051,675000
"""Columbiana""",35051,499900
"""Columbiana""",35051,499900
"""Columbiana""",35051,475000
"""Columbiana""",35051,450000
"""Columbiana""",35051,400000
"""Columbiana""",35051,379000
"""Columbiana""",35051,350000
"""Columbiana""",35051,349500
"""Columbiana""",35051,349000
"""Columbiana""",35051,334900
"""Columbiana""",35051,329900
"""Columbiana""",35051,325000
"""Wilsonville""",35051,324900
"""Columbiana""",35051,319900
"""Columbiana""",35051,299999
"""Columbiana""",35051,292000
"""Columbiana""",35051,278000
"""Columbiana""",35051,278000
"""Columbiana""",35051,278000
"""Columbiana""",35051,278000
"""Columbiana""",35051,278000
"""Columbiana""",35051,249900
"""Columbiana""",35051,249000
"""Columbiana""",35051,239000
"""Chelsea""",35051,235000
"""Columbiana""",35051,208895
"""Columbiana""",35051,208820
"""Columbiana""",35051,204765
"""Columbiana""",35051,203505
"""Columbiana""",35051,202105
"""Columbiana""",35051,202075
"""Columbiana""",35051,200845
"""Columbiana""",35051,199900
"""Columbiana""",35051,198430
"""Columbiana""",35051,193055
"""Columbiana""",35051,191495
"""Columbiana""",35051,189900
"""Columbiana""",35051,188570
"""Columbiana""",35051,180985
"""Columbiana""",35051,179375
"""Columbiana""",35051,176115
"""Columbiana""",35051,169900
"""Columbiana""",35051,169000
"""Columbiana""",35051,165500
"""Columbiana""",35051,164850
"""Columbiana""",35051,162900
"""Columbiana""",35051,160000
"""Columbiana""",35051,159900
"""Columbiana""",35051,149900
"""Columbiana""",35051,149850
"""Columbiana""",35051,129900
"""Columbiana""",35051,120000
"""Columbiana""",35051,119800
"""Columbiana""",35051,106120
"""Chelsea""",35051,100000
"""Columbiana""",35051,99900
"""Columbiana""",35051,90000
"""Columbiana""",35051,69000
"""Chelsea""",35051,67500
"""Columbiana""",35051,65000
"""Chelsea""",35051,65000
"""Chelsea""",35051,65000
"""Chelsea""",35051,65000
"""Chelsea""",35051,65000
"""Columbiana""",35051,64900
"""Columbiana""",35051,60000
"""Columbiana""",35051,60000
"""Chelsea""",35051,59500
"""Chelsea""",35051,59500
"""Chelsea""",35051,59500
"""Chelsea""",35051,59500
"""Chelsea""",35051,59500
"""Chelsea""",35051,59500
"""Chelsea""",35051,55000
"""Columbiana""",35051,55000
"""Chelsea""",35051,50000
"""Columbiana""",35051,47700
"""Columbiana""",35051,44900
"""Columbiana""",35051,37900
"""Columbiana""",35051,34900
"""Columbiana""",35051,34000
"""Columbiana""",35051,32500
"""Columbiana""",35051,32500
"""Columbiana""",35051,29000
"""Columbiana""",35051,27500
"""Columbiana""",35051,24000
"""Columbiana""",35051,16700
"""Cropwell""",35054,2290500
"""Cropwell""",35054,899000
"""Cropwell""",35054,849900
"""Cropwell""",35054,799900
"""Cropwell""",35054,739000
"""Cropwell""",35054,549900
"""Cropwell""",35054,539000
"""Cropwell""",35054,439900
"""Cropwell""",35054,438900
"""Cropwell""",35054,375000
"""Cropwell""",35054,356128
"""Cropwell""",35054,349000
"""Cropwell""",35054,343000
"""Cropwell""",35054,315000
"""Cropwell""",35054,305000
"""Cropwell""",35054,299900
"""Cropwell""",35054,289900
"""Cropwell""",35054,285000
"""Cropwell""",35054,279900
"""Cropwell""",35054,274000
"""Cropwell""",35054,269000
"""Cropwell""",35054,267500
"""Cropwell""",35054,264900
"""Cropwell""",35054,249900
"""Cropwell""",35054,221000
"""Cropwell""",35054,169900
"""Cropwell""",35054,164900
"""Cropwell""",35054,145000
"""Cropwell""",35054,135000
"""Cropwell""",35054,109900
"""Cropwell""",35054,109900
"""Cropwell""",35054,109900
"""Cropwell""",35054,109900
"""Cropwell""",35054,109900
"""Cropwell""",35054,89900
"""Cropwell""",35054,68000
"""Cropwell""",35054,39900
"""Cropwell""",35054,30000
"""Cropwell""",35054,22500
"""Cropwell""",35054,21000
"""Cropwell""",35054,21000
"""Cropwell""",35054,17500
"""Cropwell""",35054,15000
"""Docena""",35060,35000
"""Docena""",35060,24900
"""Dolomite""",35061,159900
"""Dolomite""",35061,63000
"""Dolomite""",35061,19900
"""Dolomite""",35061,13500
"""Dolomite""",35061,8000
"""Dora""",35062,699900
"""Dora""",35062,599000
"""Dora""",35062,440000
"""Dora""",35062,419900
"""Dora""",35062,339900
"""Dora""",35062,319000
"""Dora""",35062,269900
"""Dora""",35062,219900
"""Dora""",35062,200000
"""Dora""",35062,189900
"""Dora""",35062,179900
"""Dora""",35062,169900
"""Dora""",35062,148000
"""Dora""",35062,129900
"""Dora""",35062,110000
"""Dora""",35062,109900
"""Dora""",35062,89900
"""Dora""",35062,75900
"""Dora""",35062,75725
"""Dora""",35062,74900
"""Dora""",35062,73500
"""Dora""",35062,65000
"""Dora""",35062,64900
"""Dora""",35062,60000
"""Dora""",35062,60000
"""Dora""",35062,57000
"""Dora""",35062,50000
"""Dora""",35062,49900
"""Dora""",35062,48000
"""Dora""",35062,28500
"""Dora""",35062,25000
"""Dora""",35062,25000
"""Dora""",35062,24900
"""Dora""",35062,24900
"""Dora""",35062,20000
"""Dora""",35062,20000
"""Dora""",35062,15000
"""Dora""",35062,15000
"""Dora""",35062,15000
"""Dora""",35062,15000
"""Dora""",35062,13500
"""Empire""",35063,399900
"""Empire""",35063,219900
"""Empire""",35063,185000
"""Empire""",35063,182700
"""Empire""",35063,149900
"""Empire""",35063,95000
"""Empire""",35063,39900
"""Empire""",35063,29000
"""Fairfield""",35064,189900
"""Fairfield""",35064,143600
"""Fairfield""",35064,140000
"""Fairfield""",35064,139802
"""Fairfield""",35064,138000
"""Fairfield""",35064,135000
"""Fairfield""",35064,89900
"""Birmingham""",35064,88900
"""Fairfield""",35064,78000
"""Fairfield""",35064,75000
"""Fairfield""",35064,69900
"""Fairfield""",35064,67900
"""Fairfield""",35064,65700
"""Fairfield""",35064,60000
"""Fairfield""",35064,59900
"""Fairfield""",35064,59500
"""Fairfield""",35064,55000
"""Fairfield""",35064,52000
"""Fairfield""",35064,49900
"""Fairfield""",35064,48900
"""Fairfield""",35064,45000
"""Fairfield""",35064,44100
"""Fairfield""",35064,43500
"""Fairfield""",35064,43000
"""Fairfield""",35064,39900
"""Fairfield""",35064,35000
"""Fairfield""",35064,35000
"""Fairfield""",35064,22800
"""Fairfield""",35064,22000
"""Fairfield""",35064,15000
"""Fairfield""",35064,12000
"""Fairfield""",35064,11000
"""Fairfield""",35064,10000
"""Fairfield""",35064,5000
"""Fairfield""",35064,5000
"""Fultondale""",35068,343950
"""Fultondale""",35068,339900
"""Fultondale""",35068,320320
"""Fultondale""",35068,320320
"""Fultondale""",35068,312928
"""Fultondale""",35068,299900
"""Fultondale""",35068,291522
"""Fultondale""",35068,285000
"""Fultondale""",35068,270000
"""Fultondale""",35068,270000
"""Fultondale""",35068,264900
"""Fultondale""",35068,259900
"""Fultondale""",35068,259900
"""Fultondale""",35068,255225
"""Fultondale""",35068,253600
"""Fultondale""",35068,253225
"""Fultondale""",35068,251150
"""Fultondale""",35068,250025
"""Fultondale""",35068,248400
"""Fultondale""",35068,248295
"""Fultondale""",35068,247300
"""Fultondale""",35068,246900
"""Fultondale""",35068,245700
"""Fultondale""",35068,245000
"""Fultondale""",35068,244900
"""Fultondale""",35068,240800
"""Fultondale""",35068,236900
"""Fultondale""",35068,236900
"""Fultondale""",35068,236600
"""Fultondale""",35068,236400
"""Fultondale""",35068,234900
"""Fultondale""",35068,234600
"""Fultondale""",35068,233100
"""Fultondale""",35068,232025
"""Fultondale""",35068,230000
"""Fultondale""",35068,229900
"""Fultondale""",35068,229400
"""Fultondale""",35068,227800
"""Fultondale""",35068,223700
"""Fultondale""",35068,219900
"""Fultondale""",35068,218900
"""Fultondale""",35068,197000
"""Fultondale""",35068,193000
"""Fultondale""",35068,185000
"""Fultondale""",35068,179900
"""Fultondale""",35068,175000
"""Fultondale""",35068,175000
"""Fultondale""",35068,175000
"""Fultondale""",35068,174900
"""Fultondale""",35068,172500
"""Fultondale""",35068,170000
"""Fultondale""",35068,169900
"""Fultondale""",35068,165000
"""Fultondale""",35068,161500
"""Fultondale""",35068,160000
"""Fultondale""",35068,160000
"""Fultondale""",35068,154900
"""Fultondale""",35068,142500
"""Fultondale""",35068,140000
"""Fultondale""",35068,139900
"""Fultondale""",35068,129900
"""Fultondale""",35068,129900
"""Fultondale""",35068,129900
"""Fultondale""",35068,129900
"""Fultondale""",35068,129900
"""Fultondale""",35068,125000
"""Fultondale""",35068,119900
"""Fultondale""",35068,119000
"""Fultondale""",35068,109900
"""Fultondale""",35068,95000
"""Fultondale""",35068,91000
"""Fultondale""",35068,50000
"""Fultondale""",35068,49900
"""Fultondale""",35068,40000
"""Fultondale""",35068,40000
"""Fultondale""",35068,34000
"""Fultondale""",35068,34000
"""Fultondale""",35068,34000
"""Birmingham""",35068,29900
"""Fultondale""",35068,28000
"""Fultondale""",35068,28000
"""Fultondale""",35068,21000
"""Fultondale""",35068,20000
"""Fultondale""",35068,15000
"""Fultondale""",35068,14000
"""Fultondale""",35068,5000
"""Fultondale""",35068,5000
"""Gardendale""",35071,2100000
"""Gardendale""",35071,2000000
"""Gardendale""",35071,1500000
"""Gardendale""",35071,1250000
"""Gardendale""",35071,1200000
"""Gardendale""",35071,850000
"""Gardendale""",35071,840000
"""Gardendale""",35071,750000
"""Gardendale""",35071,749900
"""Gardendale""",35071,725000
"""Gardendale""",35071,699000
"""Gardendale""",35071,699000
"""Gardendale""",35071,620000
"""Gardendale""",35071,499995
"""Gardendale""",35071,489900
"""Gardendale""",35071,487500
"""Gardendale""",35071,484900
"""Gardendale""",35071,479900
"""Gardendale""",35071,439780
"""Gardendale""",35071,424900
"""Gardendale""",35071,400000
"""Gardendale""",35071,389000
"""Gardendale""",35071,384900
"""Gardendale""",35071,379900
"""Gardendale""",35071,379000
"""Gardendale""",35071,375000
"""Gardendale""",35071,367900
"""Gardendale""",35071,365000
"""Gardendale""",35071,349500
"""Gardendale""",35071,339900
"""Gardendale""",35071,337500
"""Gardendale""",35071,332490
"""Gardendale""",35071,327000
"""Gardendale""",35071,312200
"""Gardendale""",35071,310900
"""Gardendale""",35071,310000
"""Gardendale""",35071,309900
"""Gardendale""",35071,309800
"""Gardendale""",35071,303900
"""Gardendale""",35071,301265
"""Gardendale""",35071,299900
"""Gardendale""",35071,299500
"""Gardendale""",35071,292235
"""Gardendale""",35071,286500
"""Gardendale""",35071,285300
"""Gardendale""",35071,284800
"""Gardendale""",35071,279900
"""Gardendale""",35071,279900
"""Gardendale""",35071,272500
"""Gardendale""",35071,265100
"""Gardendale""",35071,265000
"""Gardendale""",35071,263300
"""Gardendale""",35071,263300
"""Gardendale""",35071,259900
"""Gardendale""",35071,259700
"""Gardendale""",35071,254830
"""Gardendale""",35071,253860
"""Gardendale""",35071,249900
"""Gardendale""",35071,247300
"""Kimberly""",35071,245000
"""Gardendale""",35071,243860
"""Gardendale""",35071,239900
"""Gardendale""",35071,239000
"""Gardendale""",35071,238000
"""Gardendale""",35071,234900
"""Gardendale""",35071,219900
"""Gardendale""",35071,209900
"""Gardendale""",35071,207900
"""Gardendale""",35071,204900
"""Gardendale""",35071,199900
"""Gardendale""",35071,199900
"""Gardendale""",35071,196500
"""Gardendale""",35071,195000
"""Gardendale""",35071,190000
"""Gardendale""",35071,189900
"""Gardendale""",35071,188000
"""Gardendale""",35071,185000
"""Gardendale""",35071,183000
"""Gardendale""",35071,181900
"""Gardendale""",35071,181000
"""Gardendale""",35071,179900
"""Gardendale""",35071,179000
"""Gardendale""",35071,178500
"""Gardendale""",35071,175900
"""Gardendale""",35071,169900
"""Gardendale""",35071,169900
"""Gardendale""",35071,169500
"""Gardendale""",35071,169000
"""Gardendale""",35071,165000
"""Gardendale""",35071,165000
"""Gardendale""",35071,164900
"""Birmingham""",35071,160000
"""Gardendale""",35071,160000
"""Gardendale""",35071,160000
"""Gardendale""",35071,160000
"""Gardendale""",35071,160000
"""Gardendale""",35071,155000
"""Gardendale""",35071,153900
"""Gardendale""",35071,150000
"""Graysville""",35073,259900
"""Graysville""",35073,139900
"""Graysville""",35073,125000
"""Graysville""",35073,99900
"""Graysville""",35073,64900
"""Graysville""",35073,60000
"""Graysville""",35073,42500
"""Graysville""",35073,35000
"""Graysville""",35073,21150
"""Graysville""",35073,17000
"""Birmingham""",35073,15500
"""Graysville""",35073,12000
"""Graysville""",35073,10000
"""Graysville""",35073,9600
"""Graysville""",35073,8900
"""Graysville""",35073,7800
"""Graysville""",35073,6000
"""Graysville""",35073,5600
"""Graysville""",35073,5000
"""Graysville""",35073,5000
"""Harpersville""",35078,1600000
"""Westover""",35078,850000
"""Harpersville""",35078,825000
"""Harpersville""",35078,799900
"""Chelsea""",35078,635000
"""Harpersville""",35078,565000
"""Harpersville""",35078,549000
"""Harpersville""",35078,499900
"""Harpersville""",35078,499000
"""Harpersville""",35078,430000
"""Harpersville""",35078,399000
"""Harpersville""",35078,339900
"""Harpersville""",35078,225000
"""Harpersville""",35078,224405
"""Harpersville""",35078,215900
"""Harpersville""",35078,211160
"""Harpersville""",35078,209750
"""Harpersville""",35078,206120
"""Harpersville""",35078,205490
"""Harpersville""",35078,202270
"""Harpersville""",35078,198180
"""Harpersville""",35078,195000
"""Columbiana""",35078,189900
"""Harpersville""",35078,189755
"""Harpersville""",35078,189670
"""Harpersville""",35078,188000
"""Harpersville""",35078,179000
"""Vincent""",35078,175000
"""Harpersville""",35078,169900
"""Harpersville""",35078,168500
"""Harpersville""",35078,129000
"""Harpersville""",35078,125000
"""Harpersville""",35078,99000
"""Harpersville""",35078,88700
"""Harpersville""",35078,79900
"""Harpersville""",35078,67900
"""Harpersville""",35078,18000
"""Harpersville""",35078,18000
"""Harpersville""",35078,18000
"""Harpersville""",35078,18000
"""Harpersville""",35078,18000
"""Harpersville""",35078,18000
"""Hayden""",35079,1600000
"""Hayden""",35079,849000
"""Hayden""",35079,447900
"""Hayden""",35079,349900
"""Hayden""",35079,310000
"""Hayden""",35079,269900
"""Hayden""",35079,269800
"""Hayden""",35079,219900
"""Hayden""",35079,215900
"""Hayden""",35079,210000
"""Hayden""",35079,210000
"""Hayden""",35079,203500
"""Hayden""",35079,189900
"""Hayden""",35079,179900
"""Hayden""",35079,177900
"""Hayden""",35079,165000
"""Hayden""",35079,159900
"""Hayden""",35079,159900
"""Hayden""",35079,159900
"""Hayden""",35079,159900
"""Hayden""",35079,150000
"""Hayden""",35079,140000
"""Hayden""",35079,139500
"""Hayden""",35079,138900
"""Hayden""",35079,138500
"""Hayden""",35079,135000
"""Hayden""",35079,134900
"""Hayden""",35079,129900
"""Hayden""",35079,129900
"""Hayden""",35079,128900
"""Hayden""",35079,121900
"""Hayden""",35079,120000
"""Hayden""",35079,118900
"""Hayden""",35079,118900
"""Hayden""",35079,118900
"""Hayden""",35079,118900
"""Hayden""",35079,109900
"""Hayden""",35079,109900
"""Hayden""",35079,90000
"""Hayden""",35079,89900
"""Hayden""",35079,85000
"""Hayden""",35079,84900
"""Hayden""",35079,79900
"""Hayden""",35079,72000
"""Hayden""",35079,70000
"""Hayden""",35079,69900
"""Hayden""",35079,69900
"""Hayden""",35079,69900
"""Hayden""",35079,67900
"""Hayden""",35079,59000
"""Hayden""",35079,47900
"""Hayden""",35079,39900
"""Blount Springs""",35079,35000
"""Hayden""",35079,35000
"""Hayden""",35079,29900
"""Hayden""",35079,29900
"""Blount Springs""",35079,25000
"""Blount Springs""",35079,25000
"""Blount Springs""",35079,25000
"""Hayden""",35079,24900
"""Hayden""",35079,22500
"""Hayden""",35079,16500
"""Hayden""",35079,15900
"""Hayden""",35079,14900
"""Blount Springs""",35079,12000
"""Blount Springs""",35079,12000
"""Hayden""",35079,10000
"""Blount Springs""",35079,8000
"""Hayden""",35079,6000
"""Helena""",35080,879000
"""Helena""",35080,675000
"""Helena""",35080,539900
"""Helena""",35080,532000
"""Helena""",35080,515000
"""Helena""",35080,499900
"""Helena""",35080,499900
"""Helena""",35080,499000
"""Helena""",35080,495000
"""Helena""",35080,490000
"""Helena""",35080,489200
"""Helena""",35080,485000
"""Helena""",35080,479900
"""Helena""",35080,474900
"""Hoover""",35080,464900
"""Helena""",35080,439900
"""Helena""",35080,435250
"""Helena""",35080,430470
"""Helena""",35080,424900
"""Helena""",35080,424900
"""Helena""",35080,424900
"""Helena""",35080,424900
"""Helena""",35080,424900
"""Helena""",35080,423000
"""Helena""",35080,409900
"""Helena""",35080,409900
"""Helena""",35080,409900
"""Helena""",35080,400000
"""Helena""",35080,399900
"""Helena""",35080,399000
"""Helena""",35080,395000
"""Helena""",35080,394900
"""Helena""",35080,393655
"""Helena""",35080,389900
"""Helena""",35080,383028
"""Helena""",35080,381900
"""Helena""",35080,379900
"""Helena""",35080,379500
"""Helena""",35080,374900
"""Helena""",35080,372900
"""Helena""",35080,371900
"""Helena""",35080,363315
"""Helena""",35080,360000
"""Hoover""",35080,359999
"""Helena""",35080,359900
"""Helena""",35080,359590
"""Helena""",35080,353900
"""Helena""",35080,353500
"""Helena""",35080,351900
"""Helena""",35080,350000
"""Helena""",35080,349900
"""Helena""",35080,349900
"""Helena""",35080,349700
"""Helena""",35080,346900
"""Helena""",35080,346500
"""Helena""",35080,344900
"""Helena""",35080,343400
"""Helena""",35080,342000
"""Helena""",35080,342000
"""Helena""",35080,339900
"""Helena""",35080,339900
"""Helena""",35080,339700
"""Helena""",35080,338900
"""Helena""",35080,336900
"""Helena""",35080,334900
"""Helena""",35080,334900
"""Helena""",35080,334200
"""Helena""",35080,331900
"""Helena""",35080,329000
"""Helena""",35080,328285
"""Helena""",35080,325630
"""Helena""",35080,324700
"""Helena""",35080,321747
"""Helena""",35080,321500
"""Helena""",35080,321290
"""Helena""",35080,319900
"""Helena""",35080,318900
"""Helena""",35080,317900
"""Helena""",35080,317900
"""Helena""",35080,315050
"""Helena""",35080,315000
"""Helena""",35080,314610
"""Helena""",35080,314000
"""Helena""",35080,312900
"""Helena""",35080,312900
"""Helena""",35080,311575
"""Helena""",35080,311325
"""Helena""",35080,309900
"""Helena""",35080,309300
"""Helena""",35080,309000
"""Helena""",35080,305000
"""Helena""",35080,300560
"""Helena""",35080,299900
"""Helena""",35080,299900
"""Helena""",35080,299900
"""Helena""",35080,299500
"""Helena""",35080,299500
"""Helena""",35080,298900
"""Helena""",35080,298900
"""Jemison""",35085,1300000
"""Jemison""",35085,1086500
"""Jemison""",35085,624900
"""Jemison""",35085,465000
"""Jemison""",35085,432900
"""Jemison""",35085,415000
"""Jemison""",35085,399900
"""Jemison""",35085,350000
"""Jemison""",35085,289900
"""Jemison""",35085,269900
"""Jemison""",35085,269900
"""Jemison""",35085,249000
"""Jemison""",35085,240000
"""Jemison""",35085,229900
"""Jemison""",35085,229900
"""Jemison""",35085,199900
"""Jemison""",35085,194900
"""Jemison""",35085,177900
"""Jemison""",35085,175000
"""Jemison""",35085,169900
"""Jemison""",35085,159900
"""Jemison""",35085,149900
"""Jemison""",35085,109900
"""Jemison""",35085,109900
"""Jemison""",35085,99500
"""Jemison""",35085,90000
"""Jemison""",35085,69900
"""Jemison""",35085,59900
"""Jemison""",35085,59900
"""Jemison""",35085,58000
"""Jemison""",35085,55000
"""Jemison""",35085,55000
"""Jemison""",35085,21900
"""Jemison""",35085,15900
"""Jemison""",35085,10500
"""Jemison""",35085,10500
"""Jemison""",35085,9900
"""Kimberly""",35091,362900
"""Kimberly""",35091,324850
"""Kimberly""",35091,322145
"""Kimberly""",35091,316700
"""Kimberly""",35091,314950
"""Kimberly""",35091,309950
"""Kimberly""",35091,309950
"""Kimberly""",35091,299900
"""Kimberly""",35091,299900
"""Kimberly""",35091,294800
"""Kimberly""",35091,293900
"""Kimberly""",35091,283600
"""Kimberly""",35091,282500
"""Kimberly""",35091,281750
"""Kimberly""",35091,274900
"""Kimberly""",35091,249900
"""Kimberly""",35091,248900
"""Kimberly""",35091,244900
"""Kimberly""",35091,239900
"""Kimberly""",35091,239900
"""Kimberly""",35091,195000
"""Kimberly""",35091,187900
"""Kimberly""",35091,165000
"""Kimberly""",35091,165000
"""Kimberly""",35091,95000
"""Leeds""",35094,3250000
"""Moody""",35094,1410000
"""Leeds""",35094,1140000
"""Leeds""",35094,760575
"""Chula Vista""",35094,750000
"""Leeds""",35094,750000
"""Leeds""",35094,599000
"""Leeds""",35094,500000
"""Leeds""",35094,499900
"""Leeds""",35094,450000
"""Leeds""",35094,399900
"""Leeds""",35094,399900
"""Leeds""",35094,375324
"""Leeds""",35094,369000
"""Leeds""",35094,300000
"""Leeds""",35094,299900
"""Leeds""",35094,279900
"""Leeds""",35094,275000
"""Leeds""",35094,269900
"""Leeds""",35094,264495
"""Leeds""",35094,260000
"""Leeds""",35094,259900
"""Leeds""",35094,259900
"""Leeds""",35094,255000
"""Leeds""",35094,255000
"""Leeds""",35094,250000
"""Leeds""",35094,249000
"""Leeds""",35094,239900
"""Leeds""",35094,234930
"""Leeds""",35094,234900
"""Leeds""",35094,229675
"""Leeds""",35094,228395
"""Leeds""",35094,226190
"""Leeds""",35094,224520
"""Leeds""",35094,220715
"""Leeds""",35094,218950
"""Leeds""",35094,218465
"""Leeds""",35094,217065
"""Leeds""",35094,215935
"""Leeds""",35094,215155
"""Leeds""",35094,214600
"""Leeds""",35094,214595
"""Leeds""",35094,212070
"""Leeds""",35094,211085
"""Leeds""",35094,210690
"""Leeds""",35094,209950
"""Leeds""",35094,209900
"""Leeds""",35094,209610
"""Leeds""",35094,209200
"""Leeds""",35094,206830
"""Leeds""",35094,203545
"""Leeds""",35094,201380
"""Leeds""",35094,200000
"""Leeds""",35094,198950
"""Leeds""",35094,194900
"""Leeds""",35094,193375
"""Leeds""",35094,191370
"""Leeds""",35094,190045
"""Leeds""",35094,185030
"""Leeds""",35094,185000
"""Leeds""",35094,184100
"""Leeds""",35094,182860
"""Leeds""",35094,180000
"""Leeds""",35094,175900
"""Leeds""",35094,170000
"""Leeds""",35094,169900
"""Leeds""",35094,169900
"""Leeds""",35094,169900
"""Leeds""",35094,169900
"""Leeds""",35094,164900
"""Leeds""",35094,164700
"""Leeds""",35094,159900
"""Leeds""",35094,159000
"""Leeds""",35094,154900
"""Leeds""",35094,143000
"""Leeds""",35094,134900
"""Moody""",35094,134000
"""Leeds""",35094,130000
"""Leeds""",35094,115000
"""Leeds""",35094,110000
"""Leeds""",35094,110000
"""Leeds""",35094,99900
"""Leeds""",35094,99900
"""Leeds""",35094,99000
"""Leeds""",35094,96900
"""Leeds""",35094,94250
"""Leeds""",35094,90000
"""Leeds""",35094,88200
"""Leeds""",35094,75000
"""Leeds""",35094,62550
"""Leeds""",35094,62550
"""Leeds""",35094,59900
"""Leeds""",35094,49900
"""Leeds""",35094,49500
"""Leeds""",35094,39000
"""Leeds""",35094,35000
"""Moody""",35094,28000
"""Leeds""",35094,25000
"""Leeds""",35094,23500
"""Locust Fork""",35097,204900
"""Locust Fork""",35097,155900
"""Locust Fork""",35097,79900
"""Locust Fork""",35097,65000
"""Locust Fork""",35097,49900
"""Locust Fork""",35097,27900
"""McCalla""",35111,2800000
"""McCalla""",35111,1800000
"""Woodstock""",35111,1400000
"""McCalla""",35111,850000
"""McCalla""",35111,750000
"""McCalla""",35111,639900
"""Brookwood""",35111,550000
"""McCalla""",35111,450000
"""McCalla""",35111,450000
"""Helena""",35111,444900
"""McCalla""",35111,440000
"""McCalla""",35111,429500
"""McCalla""",35111,419900
"""McCalla""",35111,419000
"""McCalla""",35111,419000
"""McCalla""",35111,379900
"""McCalla""",35111,378900
"""McCalla""",35111,366718
"""McCalla""",35111,350000
"""McCalla""",35111,349900
"""McCalla""",35111,342491
"""McCalla""",35111,341517
"""McCalla""",35111,331995
"""McCalla""",35111,329900
"""McCalla""",35111,329633
"""McCalla""",35111,325000
"""McCalla""",35111,325000
"""McCalla""",35111,324900
"""McCalla""",35111,320950
"""McCalla""",35111,319900
"""McCalla""",35111,319900
"""McCalla""",35111,316000
"""McCalla""",35111,315861
"""McCalla""",35111,315000
"""Lake View""",35111,315000
"""McCalla""",35111,313900
"""McCalla""",35111,309740
"""McCalla""",35111,307900
"""McCalla""",35111,307715
"""McCalla""",35111,306800
"""McCalla""",35111,301266
"""McCalla""",35111,299900
"""McCalla""",35111,295181
"""McCalla""",35111,295000
"""McCalla""",35111,287126
"""McCalla""",35111,285000
"""McCalla""",35111,285000
"""McCalla""",35111,278900
"""McCalla""",35111,275000
"""McCalla""",35111,275000
"""McCalla""",35111,274900
"""McCalla""",35111,274900
"""Lake View""",35111,273900
"""McCalla""",35111,273900
"""McCalla""",35111,269900
"""McCalla""",35111,266175
"""McCalla""",35111,262200
"""Lakeview""",35111,262000
"""McCalla""",35111,260000
"""McCalla""",35111,259900
"""McCalla""",35111,259395
"""McCalla""",35111,259000
"""McCalla""",35111,255900
"""McCalla""",35111,255200
"""McCalla""",35111,254900
"""McCalla""",35111,254900
"""McCalla""",35111,253900
"""McCalla""",35111,249900
"""Lake View""",35111,249900
"""McCalla""",35111,249900
"""McCalla""",35111,249900
"""McCalla""",35111,249900
"""McCalla""",35111,249000
"""Lake View""",35111,245000
"""McCalla""",35111,244900
"""McCalla""",35111,244800
"""McCalla""",35111,244400
"""McCalla""",35111,240900
"""McCalla""",35111,240827
"""McCalla""",35111,239900
"""McCalla""",35111,239800
"""McCalla""",35111,235000
"""McCalla""",35111,235000
"""McCalla""",35111,234900
"""McCalla""",35111,231700
"""McCalla""",35111,230200
"""McCalla""",35111,229900
"""McCalla""",35111,227500
"""McCalla""",35111,220000
"""McCalla""",35111,219750
"""McCalla""",35111,216002
"""McCalla""",35111,215000
"""Lake View""",35111,215000
"""McCalla""",35111,215000
"""McCalla""",35111,212900
"""McCalla""",35111,208625
"""McCalla""",35111,207000
"""McCalla""",35111,203925
"""McCalla""",35111,202350
"""Maylene""",35114,569900
"""Maylene""",35114,375000
"""Alabaster""",35114,359500
"""Alabaster""",35114,349900
"""Alabaster""",35114,311900
"""Maylene""",35114,299000
"""Maylene""",35114,295000
"""Maylene""",35114,279900
"""Maylene""",35114,259000
"""Maylene""",35114,249900
"""Alabaster""",35114,235900
"""Alabaster""",35114,235000
"""Maylene""",35114,219900
"""Maylene""",35114,214900
"""Maylene""",35114,209900
"""Alabaster""",35114,208000
"""Maylene""",35114,180000
"""Maylene""",35114,174900
"""Maylene""",35114,165000
"""Maylene""",35114,155900
"""Maylene""",35114,119900
"""Maylene""",35114,50000
"""Alabaster""",35114,49900
"""Maylene""",35114,39000
"""Montevallo""",35115,895000
"""Montevallo""",35115,799900
"""Montevallo""",35115,799900
"""Montevallo""",35115,699000
"""Montevallo""",35115,575000
"""Montevallo""",35115,570000
"""Montevallo""",35115,495000
"""Montevallo""",35115,494000
"""Montevallo""",35115,399900
"""Montevallo""",35115,265000
"""Montevallo""",35115,255000
"""Montevallo""",35115,250000
"""Montevallo""",35115,250000
"""Montevallo""",35115,249900
"""Montevallo""",35115,242000
"""Montevallo""",35115,240000
"""Montevallo""",35115,233295
"""Montevallo""",35115,232695
"""Montevallo""",35115,229800
"""Montevallo""",35115,229295
"""Montevallo""",35115,228295
"""Montevallo""",35115,226795
"""Montevallo""",35115,226500
"""Montevallo""",35115,224900
